PRODUCTION DATE,Field Name,WELL_BORE_CODE,N_WELL_BORE_CODE,WellBore Name,FLOW_KIND,WELL_TYPE,Downhole Pressure (PSI),Downhole Temperature (Kelvin),Average Tubing Pressure,Annulus Pressure (PSI),AVG WHP (PSI),Choke Size,Oil Production (stb/day),Gas Volume (scf/day),Water Production (stb/day)
16/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3406.386557,379.1305563,2409.397448,397.3278823,996.989109,40.21764479,7856.0842,6735596.53,903.873
17/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3409.196983,379.5108379,2415.606919,401.0488632,993.5900643,39.96989563,7972.8266,6772492.443,905.131
18/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3415.410424,379.5116652,2418.608458,405.3357792,996.8019653,40.22048917,7905.9639,6753987.124,907.647
19/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3407.28424,379.5247971,2414.848793,411.6563533,992.4354474,39.91404333,8073.6553,6855689.248,928.0895
20/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3408.275584,379.534726,2414.930829,413.4998954,993.3447545,39.98251229,8082.4613,6866610.715,935.1343
21/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3420.172097,379.5254679,2420.53656,410.2471044,999.6355372,40.40881896,7937.0365,6912185.133,847.7033
22/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3421.945263,379.52972,2421.285116,412.8834672,1000.660146,40.47699771,7590.7091,6101169.751,761.719
23/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3419.557303,379.5366442,2419.912359,413.0666777,999.6449441,40.35861,8044.8471,6414304.402,857.956
24/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3417.710108,379.5467804,2418.651791,415.304448,999.0583168,40.27986071,5241.9602,4208455.763,524.9634
25/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3420.746747,379.5529758,2420.197166,417.6621899,1000.549581,40.38473542,8140.7067,6514917.168,955.7026
26/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3424.352359,379.5516292,2421.864503,413.864649,1002.487856,40.50265104,8053.8418,6468740.532,949.7271
27/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3431.631187,379.5478731,2425.46063,413.341057,1006.170557,40.72842563,7964.2093,6441507.288,909.0937
28/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3420.453744,379.5577938,2421.070996,415.9913911,999.3827478,40.26052396,8149.5756,6556593.76,928.9072
29/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3421.610503,379.5624463,2421.12671,412.5624765,1000.483793,40.33422083,7974.3991,6467423.136,955.8284
30/04/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3391.499842,379.587456,2408.783835,413.7162747,982.7160068,39.09278583,7906.0268,6411588.42,974.6355
01/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3334.929448,379.6678904,2382.959511,424.2410574,951.9699379,36.95925313,8490.7452,6859813.347,1058.0409
02/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3332.926125,379.6630769,2382.560286,423.6201976,950.3658392,36.72994854,8495.3369,6874793.608,1057.978
03/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3331.416029,379.6559585,2382.814773,425.4365613,948.6012556,36.74646917,8443.4444,6713189.502,1061.752
04/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3331.296585,379.6471615,2383.42587,423.2557794,947.8707154,36.67497688,8456.5276,6817926.014,1074.7094
05/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3333.682769,379.6380858,2385.390218,418.8430336,948.2925506,36.70160625,8293.1134,6738412.764,999.1036
06/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3336.545875,379.6311277,2387.978447,417.1971477,948.5674283,36.68841583,8130.2024,6595096.882,996.5876
07/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3339.991945,379.6185844,2392.228128,420.4605479,947.7638172,35.86809313,8059.0625,6598668.183,984.5737
08/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3342.179981,379.6245719,2394.938894,417.0831994,947.2410865,35.27682779,7275.014,5699141.228,1031.1197
09/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3722.316044,378.5775984,2603.716507,171.6793996,1118.599537,48.06452255,3103.9263,2396436.163,1274.1024
10/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3380.843656,379.159509,2435.71735,346.5329716,945.1263065,36.24876146,7586.1803,2352076.771,1939.5215
11/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3352.274225,379.4027473,2410.635842,382.5759267,941.6383828,35.96259438,6990.4544,5609233.893,889.0286
12/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3345.656292,379.4728033,2405.387799,390.4272084,940.2684923,35.84695167,6855.0307,5564913.684,827.8269
13/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3351.069795,379.4919287,2406.794723,387.8268939,944.2750715,36.23094957,6972.465,5659547.689,813.1712
14/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3343.30796,379.497334,2404.212825,383.7449619,939.0951347,36.30099511,7050.2723,5707327.298,788.3886
15/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3321.170196,379.4985045,2396.270213,380.5928254,924.8999833,35.28487851,6615.2559,5327795.112,845.7534
16/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3264.272107,379.5648579,2370.719059,383.8078549,893.5530472,33.11436617,6725.5825,5377057.321,842.6084
17/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3268.267281,379.5436021,2374.451161,381.319553,893.8161201,33.29836958,6702.0579,5288545.748,838.3312
18/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3267.16709,379.5331949,2375.477731,377.5537982,891.6893591,33.15578745,6671.6772,5265759.951,859.4656
19/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3264.67392,379.5274209,2376.007743,380.4874382,888.666177,32.94812681,6736.2126,5248782.769,881.5435
20/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3264.470016,379.5229336,2377.265572,382.7542911,887.2044444,32.84404809,6537.0712,5123630.502,854.3707
21/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3266.971622,379.5185104,2379.41543,383.5032168,887.5561922,32.86605125,6612.3625,5238429.279,863.2396
22/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3265.505161,379.5162567,2380.648911,382.4699135,884.8562499,32.67525,6643.8125,5430882.761,887.7706
23/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3264.156984,379.518831,2380.986565,384.6312322,883.1704195,32.55148729,6714.7637,5482422.526,938.1535
24/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3265.592346,379.5289542,2383.101623,395.3719682,882.4907229,32.54250229,6789.1744,5531820.64,1015.835
25/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3263.113791,379.554601,2382.198224,401.8668566,880.9155668,32.39115625,6933.7186,5485688.835,1037.9758
26/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3263.959116,379.5776317,2382.69904,405.7800936,881.2600768,32.28637511,6653.4362,5468732.833,881.4806
27/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3265.999705,379.5811779,2385.479067,409.8462851,880.5206381,32.22587917,6687.3393,5549508.764,946.8966
28/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3259.540027,378.5458283,2377.749431,415.2465956,881.7905965,32.30903729,6839.9347,5647332.477,1246.6151
29/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3270.523475,379.6053225,2389.078988,419.5204555,881.4444875,32.26883167,6895.8528,5694762.969,1252.9051
30/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3271.94379,379.6134025,2390.68599,419.6884441,881.2578,32.25807146,6993.4107,5796121.271,1274.6056
31/05/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3270.561018,379.628515,2390.876142,421.9623401,879.6848763,32.15142563,7139.0871,5918609.8,1296.4319
01/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3264.234457,379.6500771,2388.649477,428.2185494,875.5849801,31.85957542,7249.854,6013344.057,1319.5791
02/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3315.642015,379.4926737,2418.250441,383.3263562,897.3915738,33.10561843,6719.2296,5597977.076,1111.5688
03/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3264.232602,379.5475731,2398.342986,406.8946258,865.8896155,31.14484792,6976.7422,5741691.848,1295.9916
04/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3270.906665,379.6352558,2396.800812,424.0096434,874.1058532,31.71132875,6981.7742,5778305.714,1296.369
05/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3265.015553,379.6876149,2393.664207,408.4767167,871.3513455,31.53025306,7413.5198,6113307.656,1305.804
06/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3275.823766,379.6910744,2399.546737,291.9717583,876.2770289,31.86001938,7427.2949,6028568.594,1306.2443
07/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3265.930177,379.7130535,2395.801704,297.0328716,870.128473,31.43992583,7546.4275,6118559.59,1318.1324
08/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3264.124314,379.7272292,2395.436286,298.9214543,868.6880279,31.35127604,7533.533,6118656.312,1310.8989
09/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3265.536904,379.7342737,2397.438697,301.1104377,868.0982072,31.30276688,8486.7196,6974204.056,1319.5162
10/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3267.825022,379.7350162,2399.435785,297.8828555,868.3892373,31.32885854,7479.3761,6179122.388,1292.0918
11/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3268.058962,379.7397098,2400.279673,299.6333046,867.7792888,31.28712583,7373.8299,6035677.661,1226.8645
12/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3260.024352,379.7537175,2397.763101,302.9338701,862.2612503,30.92454396,7391.6935,6007368.12,1232.3368
13/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3257.970895,379.760419,2397.408401,300.9027101,860.5624937,30.79315188,7024.6091,5791824.202,1241.4573
14/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3260.582985,379.7576787,2399.260051,297.8398419,861.3229342,30.84123333,6934.4105,5747366.676,1229.695
15/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3261.762258,379.7548887,2400.759424,298.240788,861.0028346,30.83799042,6946.047,5754820.271,1229.2547
16/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3235.121137,379.7802953,2390.293325,299.2466654,844.8278118,29.71652085,7050.3981,5806493.117,1230.7643
17/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3195.689015,379.8462125,2372.145293,308.224322,823.5437219,28.23059771,7273.8818,6015237.902,1293.9788
18/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3190.417437,379.84953,2369.86801,298.6635687,820.5494266,28.02223917,7296.4629,6021377.984,1318.6985
19/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3188.939443,379.8492892,2370.030815,267.8369584,818.9086277,27.90844438,7214.6929,5990480.6,1362.2882
20/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3188.641655,379.8450192,2371.213193,271.6634601,817.4284617,27.8079175,7213.6236,5973935.137,1317.0002
21/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3182.311124,379.8480342,2369.204726,272.5894966,813.1063983,27.52118333,7208.8432,5951363.964,1310.7731
22/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3188.904519,379.8379006,2373.203457,269.2898131,815.7010616,27.7043675,7145.5658,5844466.033,1340.8393
23/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3189.113201,379.8300242,2374.205891,271.7120653,814.9073104,27.30610625,7028.9492,5799349.103,1331.8446
24/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3185.666636,379.8369979,2373.043281,269.3785018,812.623355,27.48746813,7355.5889,6061003.293,1392.9834
25/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3192.233963,379.8279479,2376.801202,270.0206721,815.4327609,27.67692851,7542.2761,6248653.504,1367.6976
26/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3399.440796,379.4331121,2468.30538,188.3141063,931.1354167,36.54469956,4154.9224,3494144.731,761.4674
27/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3348.43622,378.8869427,2482.550478,191.1063681,865.8857419,30.71104968,6064.8809,5141840.713,1130.1872
28/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3188.240616,379.6917251,2389.17536,286.8269835,799.0652565,26.44618511,7043.2275,5918821.6,1443.7437
29/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3192.390609,379.7313851,2387.012219,290.3233963,805.3783899,26.88544447,6967.1814,5853700.16,1311.465
30/06/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3194.291725,379.7483381,2386.629314,290.873264,807.6624114,27.06092,7176.89,6049501.494,1316.2454
01/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3191.078401,379.7617654,2384.847658,294.1576756,806.230743,26.95146021,6977.8115,5861414.269,1283.9777
02/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3191.579908,379.768669,2384.703894,296.7822572,806.8760142,27.00757229,6976.5535,5853885.485,1281.9649
03/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3191.363807,379.7732204,2384.704972,295.095883,806.6588344,26.96747208,6987.6239,5853692.747,1284.7954
04/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3189.846487,379.7828452,2383.605126,294.4559255,806.2413613,26.94177521,6992.4043,5860082.753,1299.6398
05/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3190.721695,379.7815873,2384.493378,295.9064119,806.2283173,26.93148771,6966.6782,5819487.4,1301.9042
06/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3190.572221,379.7841935,2384.822316,300.154634,805.7499049,26.89184333,6908.936,5771003.556,1297.0609
07/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3193.722576,379.7828262,2386.433638,300.0322872,807.2889379,27.0167375,6985.1708,5846161.845,1265.8625
08/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3193.461317,379.78309,2386.465635,301.7503204,806.9956819,26.98642462,6947.9969,5803156.914,1246.1119
09/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3191.436805,379.78538,2385.4414,302.64806,805.995405,26.92963,6924.0949,5796309.067,1245.0426
10/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3188.541445,379.79207,2384.0958,298.575155,804.445645,26.7837,6977.8115,5847349.337,1207.051
11/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3198.1403,379.78538,2388.30776,298.919965,809.83254,27.22113,6959.3818,5789946.948,1428.1445
12/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3181.736885,379.80141,2380.35799,305.62404,801.378895,26.63746,7045.3032,5879979.598,1172.0157
13/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3174.46934,379.81972,2377.73088,305.032875,796.73846,26.27449,6977.8115,5815229.867,1153.7747
14/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3171.705054,379.8140898,2375.8183,305.6363197,795.8867542,26.24962,6864.7802,5723560.356,1197.3644
15/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3160.171932,379.8141158,2370.277107,300.017464,789.8948255,25.8380025,7030.2072,5837804.923,1204.535
16/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3157.840471,379.8051744,2369.356867,300.3788342,788.483604,25.74016917,6984.0386,5826866.159,1206.6736
17/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3160.834869,379.79209,2371.060212,299.9419643,789.7746568,25.84379271,6932.9009,5774897.852,1195.4145
18/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3161.081475,379.7826631,2371.740794,303.5323969,789.3406808,25.80446521,6888.808,5753237.772,1194.2823
19/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3160.463766,379.7775635,2371.527378,301.8449382,788.9363876,25.76336708,6884.9082,5774886.556,1195.4774
20/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3191.21462,379.69201,2386.928392,278.7835393,804.2862285,26.52977211,6689.7924,5797859.443,1058.9844
21/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3198.676854,379.63926,2400.400772,282.0413125,798.2760823,26.42642021,6589.9701,5537445.695,1142.8301
22/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3198.089716,379.7086392,2393.74868,300.8598989,804.3410366,26.85088354,6585.8816,5463681.756,1125.2181
23/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3194.120314,379.728794,2390.511237,303.6712827,803.6090766,26.79564271,6527.3846,5502951.241,1708.1753
24/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3192.572445,379.7401652,2389.244696,305.7756768,803.3277494,26.76859,6611.8593,5546467.669,1671.9449
25/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3191.721156,379.7456417,2388.273072,306.1620202,803.4480843,26.77474208,6644.1899,5561467.698,1695.5324
26/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3197.471614,379.7400152,2391.158563,303.8494877,806.3130517,27.03467,6571.2888,5531419.279,1827.9998
27/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3193.167453,379.7475858,2388.878374,301.5481625,804.2890782,26.91912042,6619.0928,5532783.977,1896.435
28/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3193.580002,379.7468146,2389.35485,301.36452,804.2251514,26.91787521,6588.146,5516788.488,1790.9517
29/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3193.80693,379.7457598,2389.281115,301.159197,804.5258149,26.92704667,6542.6064,5481591.917,1784.5359
30/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3194.09261,379.7447806,2389.48313,296.9264114,804.6094799,26.86493042,6273.5202,5199339.471,1582.1237
31/07/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3190.933694,379.7475327,2388.31549,298.8775495,802.618204,26.69238375,7895.5225,6607130.299,1831.5222
01/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3190.407329,379.74711,2388.119586,300.5000058,802.2877429,26.66926438,7976.2232,6672264.8,1837.6864
02/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3190.597611,379.7498479,2387.723924,300.7216414,802.8736879,26.69943521,7972.8266,6638192.181,1829.0691
03/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3191.085609,379.7486273,2387.924024,298.8221474,803.1615854,26.71922667,7933.7657,6673577.254,1787.6809
04/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3189.968024,379.7517394,2386.898266,297.9082728,803.0697581,26.71647563,8052.6467,6693995.48,1756.4196
05/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3192.267854,379.7464113,2388.878649,299.899292,803.3892052,26.74503938,7778.2769,6454668.893,1749.878
06/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3187.708486,379.7487771,2386.783831,298.9648002,800.9246553,26.59086792,7818.2184,6511713.693,1754.7213
07/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3195.482833,379.7315791,2391.395908,297.4919865,804.0869243,26.81796447,7439.6862,6198919.334,1747.8023
08/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3188.855571,379.7376502,2388.488081,300.195024,800.3674891,26.55391277,7418.8034,6184767.917,1773.9058
09/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3191.115126,379.7312669,2389.924891,289.3409841,801.1902349,26.57893375,7395.5933,6196317.018,1812.5264
10/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3192.804112,379.7319253,2390.493404,289.4223077,802.3107082,26.65004532,7320.1762,6131566.581,1817.4955
11/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3188.894245,379.7334909,2388.935431,286.3705976,799.9588144,26.48782638,7583.5385,6408633.457,1824.1
12/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3193.351104,379.727609,2391.267566,286.82566,802.0835376,26.63368167,7637.8841,6694725.837,1833.4092
13/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3189.122327,379.729686,2390.121444,290.5410615,799.0008829,26.4237425,7690.2798,6863100.13,1860.2046
14/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3194.623633,379.7226194,2393.569765,291.709263,801.0538684,26.58448896,7730.7874,6871867.591,1856.8709
15/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3189.624695,379.7298031,2391.232425,292.4952839,798.3922696,26.41249667,7769.9112,6813835.45,1857.0596
16/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3187.999468,379.7348835,2390.154184,292.4935892,797.8452843,26.36153333,7732.6115,6478587.467,1845.2344
17/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3190.339351,379.7282767,2391.937654,293.3150897,798.4016976,26.46214167,7748.3994,6497163.386,1854.1662
18/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3191.189142,379.7263523,2392.890545,288.8842884,798.2985966,26.50744813,7723.8055,6513900.528,1863.8528
19/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3318.326274,379.768928,2583.797606,284.2383377,734.5286675,24.03261019,498.8599,670769.541,149.8907
20/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,4391.39199,377.5426,4389.870215,0,1.521775,0.16606,0,0,0
21/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,4345.003735,377.88582,4343.33957,0,1.664165,0.12203,0,0,0
22/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,4345.003735,377.88582,4343.33957,0,1.664165,0.12203,0,0,0
23/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,4345.003735,377.88582,4343.33957,0,1.664165,0.12203,0,0,0
24/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,4345.003735,377.88582,4343.33957,0,1.664165,0.12203,0,0,0
25/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3715.594318,378.491049,2666.494677,190.2847632,1049.099641,44.03164839,4659.9465,4421356.77,1471.1681
26/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3705.806579,378.7449488,2666.446766,386.028132,1039.359813,43.28075896,3667.699,3588893.108,775.2425
27/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3769.926739,378.4978904,2688.727273,370.0919614,1081.199466,46.30302521,3282.122,3290441.492,654.789
28/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3647.414447,377.3944114,2602.863181,346.7762305,1044.551267,44.69578869,3708.2066,3627920.788,711.399
29/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3793.050874,378.5942608,2695.43993,202.9928285,1097.610944,47.48693188,3251.5526,3272977.876,624.3454
30/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3843.548105,378.6638585,2725.206524,187.845325,1118.341582,48.80400083,3029.893,3048575.423,587.6118
31/08/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3853.909763,378.6332892,2732.281258,186.8392788,1121.628505,49.12575563,2954.413,2973363.831,584.7813
01/09/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3854.277906,378.6001133,2737.076783,181.707037,1117.201123,48.67292,3072.1618,3112659.749,666.2368
02/09/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3756.697105,378.7185283,2690.001826,211.0161891,1066.695279,45.12983167,3841.4288,3692546.263,735.8671
03/09/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3295.69549,379.333379,2487.975185,308.9198593,807.7203049,26.89216958,7065.6828,6467645.173,1451.1659
04/09/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3191.792221,379.5853746,2413.554124,364.4198936,778.2380973,24.90863313,8298.7115,7439942.019,1940.5279
05/09/2014 00:00,DSEAT,DSEAT-001-F-11 H,106,001-F-11,production,OP,3193.495911,379.6423158,2408.366894,375.892496,785.1290169,25.66312813,7914.4554,7217301.036,1822.7162
